Pitcher,PitchType,Speed,PitchDateTime,Batter,HitType,SwingAction,PitchCall,SessionPitchID,PitchDate,PitchTime,SpinRate,ReleaseHeight,ReleaseSide,Extension,Tilt,InducedVerticalBreak,HorizontalBreak,VerticalApproachAngle,HorizontalApproachAngle,ZoneLocation,session_id,pitch_location_side_ft,pitch_location_height_ft,Zone,in_out,abv_vert_break,abv_hori_break,event,hit_type,hit
Clark Gilmore,Fastball,86.8,16/02/2024 18:51,Chris Miller,NA,No Swing,FoulBall,160,16/02/2024,18:51:00,2268,3.88,2.54,5,2024-03-08T07:15:00Z,4.5,12.8,-5.83,-1.89,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.41,1.48,0,0,4.5,12.8,Foul Ball,NA,0
Clark Gilmore,Slider,78.3,16/02/2024 18:51,Chris Miller,NA,No Swing,FoulBall,161,16/02/2024,18:51:00,2614,4.06,2.49,3.9,2024-03-08T13:15:00Z,-2.9,-8.1,-7.68,-4.26,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.84,1.4,0,0,2.9,8.1,Foul Ball,NA,0
Clark Gilmore,Fastball,86.9,16/02/2024 18:51,Chris Miller,NA,No Swing,BallCalled,162,16/02/2024,18:51:00,2317,3.98,2.46,4.7,2024-03-08T06:30:00Z,9.4,9.6,-3.6,-1.3,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.36,3.22,9,1,9.4,9.6,Take,NA,0
Clark Gilmore,Slider,76,16/02/2024 18:52,Chris Miller,NA,No Swing,BallCalled,163,16/02/2024,18:52:00,2601,4.06,2.52,3.2,2024-03-08T13:30:00Z,-2.8,-12.8,-8.34,-5.4,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.54,1,0,0,2.8,12.8,Take,NA,0
Clark Gilmore,Fastball,85.6,16/02/2024 18:52,Cam Rush,FlyBall,None,BallCalled,164,16/02/2024,18:52:00,2224,3.8,2.79,5,2024-03-08T07:00:00Z,6.8,13.3,-4.91,-0.32,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.28,2.11,0,0,6.8,13.3,Take,Fly Ball,0
Clark Gilmore,Fastball,84.6,16/02/2024 18:53,Cam Rush,NA,No Swing,BallCalled,165,16/02/2024,18:53:00,2284,3.64,2.88,NA,2024-03-08T07:15:00Z,4.1,10.3,-6.01,-1.58,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.42,1.27,0,0,4.1,10.3,Take,NA,0
Jack Metzger,ChangeUp,74.9,16/02/2024 18:55,Elliot Krewson,NA,No Swing,BallCalled,166,16/02/2024,18:55:00,1698,4.89,1.92,4.9,2024-03-08T06:45:00Z,10.2,14.7,-6.68,1.1,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.6,2.34,0,0,10.2,14.7,Take,NA,0
Jack Metzger,ChangeUp,76.8,16/02/2024 18:55,Elliot Krewson,NA,No Swing,BallCalled,167,16/02/2024,18:55:00,1741,5.14,1.89,5.1,2024-03-08T06:45:00Z,11.9,15.5,-7.72,-1.7,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.11,1.18,0,0,11.9,15.5,Take,NA,0
Jack Metzger,Fastball,88.5,16/02/2024 18:55,Elliot Krewson,NA,No Swing,FoulBall,168,16/02/2024,18:55:00,2257,4.6,1.94,5.4,2024-03-08T07:00:00Z,8.9,14.8,-4.5,-0.3,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.29,2.95,9,1,8.9,14.8,Foul Ball,NA,0
Jack Metzger,Fastball,87.2,16/02/2024 18:55,Elliot Krewson,FlyBall,Hit,FoulBall,169,16/02/2024,18:55:00,2207,4.6,2.06,5.5,2024-03-08T07:30:00Z,6.3,19.5,-5.32,-0.55,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.25,2.48,4,1,6.3,19.5,Foul Ball,Fly Ball,0
Jack Metzger,Fastball,88.6,16/02/2024 18:56,Elliot Krewson,FlyBall,Hit,FoulBall,170,16/02/2024,18:56:00,2199,4.53,2.15,5.6,2024-03-08T07:15:00Z,8.8,19.2,-6.09,-0.57,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.16,1.37,0,0,8.8,19.2,Foul Ball,Fly Ball,0
Jack Metzger,Slider,73.3,16/02/2024 18:56,Elliot Krewson,NA,No Swing,BallCalled,171,16/02/2024,18:56:00,1942,5.11,1.98,4.8,2024-03-08T15:15:00Z,5,-7.5,-8,-1.95,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.85,2.17,0,0,5,7.5,Take,NA,0
Jack Metzger,Fastball,87.3,16/02/2024 18:56,Elliot Krewson,FlyBall,Hit,InPlay,172,16/02/2024,18:56:00,2220,4.44,2.01,5.5,2024-03-08T07:30:00Z,4.9,17.8,-5.65,-0.38,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.02,2.12,2,1,4.9,17.8,Hit,Fly Ball,1
Jack Metzger,ChangeUp,78.2,16/02/2024 18:57,Tyler  Robinson,NA,No Swing,BallCalled,173,16/02/2024,18:57:00,1774,5,1.85,4.9,2024-03-08T06:45:00Z,11,15.9,-7.15,0.13,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.51,1.51,3,1,11,15.9,Take,NA,0
Jack Metzger,Fastball,88.7,16/02/2024 18:57,Tyler  Robinson,NA,No Swing,FoulBall,174,16/02/2024,18:57:00,2185,4.9,1.92,5.2,2024-03-08T06:30:00Z,13.7,14,-4.11,-1.12,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.41,3.12,7,1,13.7,14,Foul Ball,NA,0
Jack Metzger,Fastball,87.4,16/02/2024 18:57,Tyler  Robinson,NA,No Swing,BallCalled,175,16/02/2024,18:57:00,2179,5.53,2.24,4.9,NA,NA,NA,NA,NA,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.57,2.95,9,1,NA,NA,Take,NA,0
Jack Metzger,Cutter,80.5,16/02/2024 18:58,Nathan Cmeyla,NA,No Swing,BallCalled,176,16/02/2024,18:58:00,1991,5.14,2.01,4.4,2024-03-08T16:45:00Z,4.1,-0.7,-7.88,-1.78,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.4,1.34,0,0,4.1,0.7,Take,NA,0
Jack Metzger,Undefined,86.1,16/02/2024 19:00,Nathan Cmeyla,NA,No Swing,BallCalled,178,16/02/2024,19:00:00,2170,5.39,1.16,5.6,2024-03-08T06:30:00Z,16.2,16,-6.12,2.82,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,2.3,1.67,0,0,16.2,16,Take,NA,0
Shane Bauer,Undefined,86.8,16/02/2024 19:00,Nathan Cmeyla,NA,No Swing,BallCalled,179,16/02/2024,19:00:00,2173,5.7,1.14,5.3,2024-03-08T06:15:00Z,17.3,14,-5.15,0.81,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.6,2.73,6,1,17.3,14,Take,NA,0
Shane Bauer,ChangeUp,79.1,16/02/2024 19:01,Nico Banez,NA,No Swing,BallCalled,180,16/02/2024,19:01:00,1587,5.11,1.43,5.4,2024-03-08T06:30:00Z,13.6,14.7,-7.49,1.02,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.03,0.91,0,0,13.6,14.7,Take,NA,0
Shane Bauer,Fastball,88,16/02/2024 19:01,Nico Banez,NA,No Swing,BallCalled,181,16/02/2024,19:01:00,2133,5.42,0.97,5.3,2024-03-08T06:15:00Z,19.5,13.1,-5.67,0.95,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.66,1.68,3,1,19.5,13.1,Take,NA,0
Shane Bauer,Fastball,87.8,16/02/2024 19:02,Nico Banez,NA,No Swing,BallCalled,182,16/02/2024,19:02:00,2152,5.41,1.19,5.1,2024-03-08T06:15:00Z,17.7,14.5,-5.41,1.49,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.25,2.09,0,0,17.7,14.5,Take,NA,0
Shane Bauer,Fastball,87.1,16/02/2024 19:02,Nico Banez,NA,No Swing,BallCalled,183,16/02/2024,19:02:00,2181,5.38,1.05,5.2,2024-03-08T06:15:00Z,19.5,13.8,-4.63,-0.97,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.12,2.7,0,0,19.5,13.8,Take,NA,0
Shane Bauer,Fastball,87.6,16/02/2024 19:02,Nico Banez,FlyBall,Hit,InPlay,184,16/02/2024,19:02:00,2141,5.44,1.21,5.3,2024-03-08T06:00:00Z,19.6,12.4,-5.06,0.53,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.57,2.28,6,1,19.6,12.4,Hit,Fly Ball,1
Shane Bauer,Fastball,88.2,16/02/2024 19:03,Nico Banez,NA,No Swing,BallCalled,185,16/02/2024,19:03:00,2132,5.44,1.13,5.5,2024-03-08T06:15:00Z,19.6,14.1,-4.27,0.65,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.43,3.01,9,1,19.6,14.1,Take,NA,0
Shane Bauer,Slider,77,16/02/2024 19:03,AJ Demastrie,NA,No Swing,BallCalled,186,16/02/2024,19:03:00,2056,5.14,1.42,5,2024-03-08T15:00:00Z,2,-3.4,-6.14,-2.67,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.77,3.5,0,0,2,3.4,Take,NA,0
Shane Bauer,ChangeUp,79.9,16/02/2024 19:03,AJ Demastrie,NA,No Swing,BallCalled,187,16/02/2024,19:03:00,1659,5.06,1.41,5.8,2024-03-08T06:00:00Z,15.9,10.5,-6.07,-1.16,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.61,1.91,1,1,15.9,10.5,Take,NA,0
Shane Bauer,Fastball,89.3,16/02/2024 19:03,AJ Demastrie,NA,No Swing,StrikeSwinging,188,16/02/2024,19:03:00,2141,5.36,1.21,5.2,2024-03-08T06:00:00Z,18.6,10.8,-4.46,1.33,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.46,2.74,0,0,18.6,10.8,Swing & Miss,NA,0
Shane Bauer,Slider,79.9,16/02/2024 19:04,AJ Demastrie,GroundBall,Hit,InPlay,189,16/02/2024,19:04:00,NA,5.16,1.45,5.3,NA,0.9,-2.1,-7.65,-2.45,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.64,1.87,1,1,0.9,2.1,Hit,Ground Ball,1
Shane Bauer,Slider,77.7,16/02/2024 19:04,Kolton Freeman,NA,No Swing,BallCalled,190,16/02/2024,19:04:00,2100,5.12,1.42,5.2,2024-03-08T15:00:00Z,2.2,-3.6,-6.5,-1.88,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.01,3.06,8,1,2.2,3.6,Take,NA,0
Shane Bauer,Fastball,88.3,16/02/2024 19:04,Kolton Freeman,NA,No Swing,FoulBall,191,16/02/2024,19:04:00,2155,5.43,0.96,5.4,2024-03-08T06:00:00Z,17.6,11.6,-4.78,-0.14,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.23,2.66,5,1,17.6,11.6,Foul Ball,NA,0
Shane Bauer,Slider,77.8,16/02/2024 19:05,Kolton Freeman,NA,No Swing,BallCalled,192,16/02/2024,19:05:00,2130,5.1,1.44,5.2,2024-03-08T12:15:00Z,-8,-6,-9.75,-3.88,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.63,0.85,0,0,8,6,Take,NA,0
Shane Bauer,Slider,78.5,16/02/2024 19:05,Kolton Freeman,NA,No Swing,BallCalled,193,16/02/2024,19:05:00,NA,5.13,1.5,5.3,NA,-2.2,-4.1,-7.24,-3.36,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.24,2.76,0,0,2.2,4.1,Take,NA,0
Shane Bauer,Fastball,88.6,16/02/2024 19:05,Kolton Freeman,NA,No Swing,BallCalled,194,16/02/2024,19:05:00,2294,5.54,0.82,5.7,2024-03-08T06:00:00Z,20,12,-6.83,1.46,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.08,0.61,0,0,20,12,Take,NA,0
Shane Bauer,Fastball,86.8,16/02/2024 19:05,Kolton Freeman,Popup,Hit,InPlay,195,16/02/2024,19:05:00,2123,5.41,1.18,5.2,2024-03-08T06:15:00Z,18.2,12.8,-4.41,0.45,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.42,3.06,9,1,18.2,12.8,Hit,NA,1
Drew Koenen,Fastball,94.1,16/02/2024 19:08,Max Zajec,NA,No Swing,BallCalled,196,16/02/2024,19:08:00,2414,5.53,0.67,5,2024-03-08T06:00:00Z,12.4,7.6,-5.73,-0.62,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.6,1.92,1,1,12.4,7.6,Take,NA,0
Drew Koenen,Fastball,93.8,16/02/2024 19:08,Max Zajec,NA,No Swing,FoulBall,197,16/02/2024,19:08:00,2474,5.56,0.55,4.9,2024-03-08T17:15:00Z,12.8,0.9,-5.62,0.06,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.53,2.01,3,1,12.8,0.9,Foul Ball,NA,0
Drew Koenen,Fastball,94.5,16/02/2024 19:08,Max Zajec,NA,No Swing,BallCalled,198,16/02/2024,19:08:00,2392,5.47,0.62,5,2024-03-08T06:15:00Z,8.4,6.4,-4.29,0.28,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.3,3.58,0,0,8.4,6.4,Take,NA,0
Drew Koenen,Fastball,94.9,16/02/2024 19:09,Jackson Hower,NA,No Swing,BallCalled,200,16/02/2024,19:09:00,2473,5.65,0.55,5,2024-03-08T17:00:00Z,14.8,-0.7,-3.2,-2.17,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.41,4.15,0,0,14.8,0.7,Take,NA,0
Drew Koenen,Fastball,93.6,16/02/2024 19:10,Jackson Hower,GroundBall,Hit,InPlay,201,16/02/2024,19:10:00,2419,5.54,0.7,5,2024-03-08T17:00:00Z,13.8,-0.1,-5.79,-1.17,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.39,1.77,1,1,13.8,0.1,Hit,Ground Ball,1
Drew Koenen,Undefined,94.1,16/02/2024 19:10,Jackson Hower,NA,No Swing,BallCalled,202,16/02/2024,19:10:00,2413,5.57,0.45,4.8,2024-03-08T16:30:00Z,16.9,-4.3,-4.06,-2.61,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.6,3.16,0,0,16.9,4.3,Take,NA,0
Drew Koenen,Fastball,93.1,16/02/2024 19:10,Milo Suarez,NA,No Swing,FoulBall,203,16/02/2024,19:10:00,2403,5.53,0.61,5.2,2024-03-08T17:30:00Z,14.2,4.5,-6.18,0.17,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.36,1.38,0,0,14.2,4.5,Foul Ball,NA,0
Drew Koenen,Fastball,93.4,16/02/2024 19:11,Milo Suarez,NA,No Swing,StrikeSwinging,204,16/02/2024,19:11:00,2378,5.52,0.42,5.1,2024-03-08T16:45:00Z,13.2,-1.3,-6.25,-1.98,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.3,1.37,0,0,13.2,1.3,Swing & Miss,NA,0
Drew Koenen,Fastball,95.2,16/02/2024 19:11,Milo Suarez,NA,No Swing,FoulBall,205,16/02/2024,19:11:00,2462,5.51,0.65,5.3,NA,NA,NA,-4.92,-0.67,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.54,2.58,4,1,NA,NA,Foul Ball,NA,0
Drew Koenen,Fastball,91.9,16/02/2024 19:11,Milo Suarez,NA,No Swing,BallCalled,206,16/02/2024,19:11:00,2323,5.51,0.48,4.9,2024-03-08T17:30:00Z,10.3,3.1,-3.6,-0.07,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.14,4.24,0,0,10.3,3.1,Take,NA,0
Drew Koenen,Fastball,93,16/02/2024 19:12,Milo Suarez,NA,No Swing,FoulBall,207,16/02/2024,19:12:00,2358,5.56,0.55,5.2,2024-03-08T16:45:00Z,15.6,-1,-4.4,-1.25,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.52,2.98,7,1,15.6,1,Foul Ball,NA,0
Drew Koenen,Fastball,93.3,16/02/2024 19:12,Milo Suarez,FlyBall,None,BallCalled,208,16/02/2024,19:12:00,2391,5.58,0.67,5.2,2024-03-08T17:00:00Z,16.3,0.7,-3.9,-0.86,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.19,3.38,8,1,16.3,0.7,Take,Fly Ball,0
Shane Bauer,Slider,78.9,16/02/2024 19:14,Chris Miller,NA,No Swing,BallCalled,209,16/02/2024,19:14:00,1968,5.08,1.7,5.3,2024-03-08T17:00:00Z,3,0,-8.45,-1.49,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.31,0.92,0,0,3,0,Take,NA,0
Shane Bauer,ChangeUp,78.5,16/02/2024 19:14,Chris Miller,NA,No Swing,StrikeSwinging,210,16/02/2024,19:14:00,1622,5.12,1.39,5.5,2024-03-08T06:15:00Z,12.7,10.9,-6.93,0.11,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.5,1.61,3,1,12.7,10.9,Swing & Miss,NA,0
Shane Bauer,Fastball,88,16/02/2024 19:14,Chris Miller,NA,No Swing,BallCalled,211,16/02/2024,19:14:00,2240,5.53,0.91,5.6,2024-03-08T06:00:00Z,19.6,10.6,-5.62,-0.54,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.56,1.81,1,1,19.6,10.6,Take,NA,0
Shane Bauer,Slider,79.6,16/02/2024 19:14,Chris Miller,NA,No Swing,StrikeCalled,212,16/02/2024,19:14:00,2148,5.12,1.55,5.1,2024-03-08T12:30:00Z,-2.3,-2.3,-7.79,-2.71,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.77,1.99,0,0,2.3,2.3,NA,NA,0
Shane Bauer,ChangeUp,78,16/02/2024 19:15,Luke Carroll,NA,No Swing,FoulBall,213,16/02/2024,19:15:00,1576,5.11,1.29,5.7,2024-03-08T06:30:00Z,16.2,14.8,-5.42,0.29,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.2,2.78,5,1,16.2,14.8,Foul Ball,NA,0
Shane Bauer,Fastball,88.4,16/02/2024 19:15,Luke Carroll,NA,No Swing,BallCalled,215,16/02/2024,19:15:00,2142,5.57,0.85,5.6,2024-03-08T17:45:00Z,21.1,7.3,-4.71,1.61,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.67,2.53,0,0,21.1,7.3,Take,NA,0
Shane Bauer,Slider,81.2,16/02/2024 19:16,Luke Carroll,NA,No Swing,FoulBall,216,16/02/2024,19:16:00,2035,5.18,1.3,5.3,2024-03-08T14:45:00Z,1.7,-4.4,-8.47,-3.18,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.27,0.87,0,0,1.7,4.4,Foul Ball,NA,0
Shane Bauer,Slider,80.1,16/02/2024 19:16,Luke Carroll,NA,No Swing,StrikeSwinging,217,16/02/2024,19:16:00,NA,5.2,1.2,5.1,NA,-5.4,-3.2,-9.31,-3.34,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.62,0.94,0,0,5.4,3.2,Swing & Miss,NA,0
Shane Bauer,Fastball,87.9,16/02/2024 19:16,Cam Rush,NA,No Swing,BallCalled,218,16/02/2024,19:16:00,2157,5.53,0.95,5.6,2024-03-08T17:30:00Z,20.9,6.7,-5.34,-0.79,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.4,1.97,1,1,20.9,6.7,Take,NA,0
Shane Bauer,Fastball,88,16/02/2024 19:17,Cam Rush,NA,No Swing,FoulBall,219,16/02/2024,19:17:00,2131,5.55,0.92,5.6,2024-03-08T17:45:00Z,21.2,10,-4.31,-0.12,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.11,2.91,8,1,21.2,10,Foul Ball,NA,0
Shane Bauer,Slider,81,16/02/2024 19:17,Cam Rush,NA,No Swing,BallCalled,220,16/02/2024,19:17:00,NA,5.11,1.63,4.9,NA,-3.3,-4.5,-9.37,-2.63,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.43,0.42,0,0,3.3,4.5,Take,NA,0
Shane Bauer,Fastball,88.3,16/02/2024 19:17,Cam Rush,NA,No Swing,StrikeSwinging,221,16/02/2024,19:17:00,2267,5.63,0.73,5.6,2024-03-08T17:45:00Z,22.1,9.7,-5.11,1.63,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.35,2.14,0,0,22.1,9.7,Swing & Miss,NA,0
Drew Koenen,Fastball,92.8,16/02/2024 19:19,Taer Rodriguez,NA,No Swing,BallCalled,222,16/02/2024,19:19:00,2348,5.5,0.61,5.2,2024-03-08T17:00:00Z,15,0.3,-5.17,-1.22,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.55,2.24,1,1,15,0.3,Take,NA,0
Drew Koenen,Fastball,91.2,16/02/2024 19:20,Taer Rodriguez,NA,No Swing,StrikeSwinging,223,16/02/2024,19:20:00,2345,5.51,0.48,5.2,2024-03-08T17:45:00Z,13.4,5.3,-3.93,0.36,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.33,3.68,0,0,13.4,5.3,Swing & Miss,NA,0
Drew Koenen,Fastball,92.6,16/02/2024 19:20,Taer Rodriguez,NA,No Swing,StrikeSwinging,224,16/02/2024,19:20:00,2313,5.6,0.35,4.9,NA,NA,NA,-4.45,-0.48,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.57,3.07,7,1,NA,NA,Swing & Miss,NA,0
Drew Koenen,Fastball,92.4,16/02/2024 19:20,Taer Rodriguez,NA,No Swing,BallCalled,225,16/02/2024,19:20:00,2357,5.61,0.5,6.2,2024-03-08T17:00:00Z,18.6,-0.1,-2.19,-1.33,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.71,4.8,0,0,18.6,0.1,Take,NA,0
Drew Koenen,Fastball,92.8,16/02/2024 19:20,Taer Rodriguez,NA,No Swing,BallCalled,226,16/02/2024,19:20:00,2291,5.48,0.45,5.1,2024-03-08T17:30:00Z,12.4,2.7,-6.42,0.43,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.62,1.28,0,0,12.4,2.7,Take,NA,0
Drew Koenen,Fastball,89.2,16/02/2024 19:21,Taer Rodriguez,NA,No Swing,FoulBall,227,16/02/2024,19:21:00,2158,5.53,0.57,5.2,2024-03-08T17:00:00Z,12.8,0.6,-6.1,0.1,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.61,1.84,3,1,12.8,0.6,Foul Ball,NA,0
Drew Koenen,Fastball,92.2,16/02/2024 19:21,Elliot Krewson,NA,No Swing,BallCalled,228,16/02/2024,19:21:00,2356,5.59,0.69,4.9,2024-03-08T17:30:00Z,12.6,2.7,-5.89,-0.68,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.19,1.91,2,1,12.6,2.7,Take,NA,0
Drew Koenen,Fastball,93.6,16/02/2024 19:21,Elliot Krewson,NA,No Swing,FoulBall,229,16/02/2024,19:21:00,2376,5.65,0.69,5.4,2024-03-08T17:45:00Z,14.3,5.1,-4.57,0.2,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.41,2.98,9,1,14.3,5.1,Foul Ball,NA,0
Drew Koenen,Fastball,92.5,16/02/2024 19:22,Elliot Krewson,NA,No Swing,BallCalled,232,16/02/2024,19:22:00,2350,5.59,0.42,5,2024-03-08T17:00:00Z,13.1,-0.7,-3.85,-0.81,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.28,3.78,0,0,13.1,0.7,Take,NA,0
Drew Koenen,Fastball,93,16/02/2024 19:23,Elliot Krewson,GroundBall,Hit,InPlay,233,16/02/2024,19:23:00,2355,5.5,0.56,5.2,2024-03-08T17:00:00Z,13.1,-0.8,-4.68,-0.86,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.17,2.87,8,1,13.1,0.8,Hit,Ground Ball,1
Shane Bauer,Slider,78,16/02/2024 19:25,Nico Banez,NA,No Swing,BallCalled,234,16/02/2024,19:25:00,1958,5.16,1.77,5.2,2024-03-08T14:00:00Z,-0.2,-5,-6.34,-2.5,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.11,3.36,8,1,0.2,5,Take,NA,0
Shane Bauer,ChangeUp,80.3,16/02/2024 19:25,Nico Banez,NA,No Swing,StrikeSwinging,235,16/02/2024,19:25:00,1548,5.06,1.55,5.7,2024-03-08T06:30:00Z,13,12.5,-5.94,0.13,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.53,2.29,6,1,13,12.5,Swing & Miss,NA,0
Shane Bauer,Fastball,86.1,16/02/2024 19:25,Nico Banez,NA,No Swing,BallCalled,236,16/02/2024,19:25:00,2214,5.33,1.38,5.4,2024-03-08T06:30:00Z,16.5,18.8,-4.05,2.42,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.89,3.55,0,0,16.5,18.8,Take,NA,0
Shane Bauer,Fastball,86.5,16/02/2024 19:26,Nico Banez,NA,No Swing,FoulBall,237,16/02/2024,19:26:00,2039,5.42,1.05,5.6,2024-03-08T17:45:00Z,20.8,9.7,-5.2,0.19,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.34,2.1,3,1,20.8,9.7,Foul Ball,NA,0
Shane Bauer,ChangeUp,80.5,16/02/2024 19:26,Nico Banez,NA,No Swing,BallCalled,238,16/02/2024,19:26:00,1579,5.03,1.4,6,2024-03-08T07:00:00Z,11.7,19.6,-7.09,1.38,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.88,1.27,0,0,11.7,19.6,Take,NA,0
Shane Bauer,Fastball,87.2,16/02/2024 19:26,Nico Banez,NA,No Swing,FoulBall,239,16/02/2024,19:26:00,2130,5.3,1.04,5.4,2024-03-08T17:45:00Z,20.1,8.1,-4.49,0.3,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.57,2.66,6,1,20.1,8.1,Foul Ball,NA,0
Shane Bauer,Fastball,87.3,16/02/2024 19:27,Nico Banez,NA,No Swing,BallCalled,240,16/02/2024,19:27:00,2132,5.18,1.29,6,2024-03-08T06:00:00Z,19.4,10.6,-5.95,0.13,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.43,1.19,0,0,19.4,10.6,Take,NA,0
Shane Bauer,Fastball,86.8,16/02/2024 19:27,AJ Demastrie,NA,No Swing,BallCalled,241,16/02/2024,19:27:00,2017,5.39,1.09,5.5,2024-03-08T17:45:00Z,22.6,10.7,-5.51,0.46,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.53,1.58,3,1,22.6,10.7,Take,NA,0
Shane Bauer,Slider,80,16/02/2024 19:27,AJ Demastrie,NA,No Swing,BallCalled,242,16/02/2024,19:27:00,1996,5.19,1.47,5.2,2024-03-08T14:45:00Z,2.4,-5.6,-6.53,-3.95,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.72,2.77,0,0,2.4,5.6,Take,NA,0
Shane Bauer,ChangeUp,79.9,16/02/2024 19:28,AJ Demastrie,NA,No Swing,FoulBall,243,16/02/2024,19:28:00,1528,4.92,1.57,5.6,2024-03-08T06:30:00Z,13.3,14.4,-7.25,0.37,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.6,0.92,0,0,13.3,14.4,Foul Ball,NA,0
